Building ID,Address,Zip,Cohort - Sector,Cohort - Size,Verification Year,Community Area Name,Community Area Number,Ward,Latitude,Longitude,Location
251502,5650 N Mozart St,60659,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST RIDGE,2,40,41.98454885,-87.70128931,"(41.98454885, -87.70128931)"
244447,758 N Larrabee St,60654,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89621968,-87.64302715,"(41.89621968, -87.64302715)"
175683,9400 S Ashland Ave,60620,Commercial,"50,000 - 250,000 Sq Ft",2021,WASHINGTON HEIGHTS,73,21,41.7228,-87.662758,"(41.7228, -87.662758)"
244282,600 N Fairbanks Ct,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.8928179,-87.62070699,"(41.8928179, -87.62070699)"
119419,3729 W Leland Ave,60625,Commercial,"50,000 - 250,000 Sq Ft",2019,ALBANY PARK,14,35,41.9662297,-87.72181128,"(41.9662297, -87.72181128)"
231019,225 N Columbus Dr,60601,Residential,"> 250,000 Sq Ft",2021,LOOP,32,42,41.88656117,-87.62004511,"(41.88656117, -87.62004511)"
100429,875 N Michigan Ave,60611,Commercial,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,2,41.89880204,-87.62297591,"(41.89880204, -87.62297591)"
164777,840 W Irving Park Rd,60613,Commercial,"50,000 - 250,000 Sq Ft",2021,UPTOWN,3,46,41.954554,-87.651379,"(41.954554, -87.651379)"
251698,7726 S Burnham,60649,Municipal,"50,000 - 250,000 Sq Ft",2019,SOUTH SHORE,43,7,41.75447542,-87.55737916,"(41.75447542, -87.55737916)"
158874,5800 S Stony Island Ave,60637,Commercial,"50,000 - 250,000 Sq Ft",2021,HYDE PARK,41,5,41.78956469,-87.58708582,"(41.78956469, -87.58708582)"
119914,8411 S HOLLAND RD,60620,Commercial,"50,000 - 250,000 Sq Ft",2019,CHATHAM,44,21,41.74032788,-87.63113941,"(41.74032788, -87.63113941)"
251898,8445 S Kolin Ave,60652,Municipal,"50,000 - 250,000 Sq Ft",2019,ASHBURN,70,18,41.73937185,-87.73003923,"(41.73937185, -87.73003923)"
251432,54 N Hermitage Ave,60612,Municipal,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.88298738,-87.67118262,"(41.88298738, -87.67118262)"
175262,6800 S NORMAL BLVD,60621,Residential,"50,000 - 250,000 Sq Ft",2019,ENGLEWOOD,68,6,41.7761313,-87.64068948,"(41.7761313, -87.64068948)"
255930,803 W Fulton Market,60607,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.88,-87.6548399,"(41.88, -87.6548399)"
254309,343 W Old Town Court,60610,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,27,41.8842525,-87.63245,"(41.8842525, -87.63245)"
130096,915 935 W 19TH ST,60608,Commercial,"50,000 - 250,000 Sq Ft",2019,LOWER WEST SIDE,31,25,41.85647751,-87.64902076,"(41.85647751, -87.64902076)"
250118,1044 N Francisco Ave,60622,Commercial,"> 250,000 Sq Ft",2021,WEST TOWN,24,26,41.899824,-87.699299,"(41.899824, -87.699299)"
255015,730 W COUCH PL,60661,Commercial,"> 250,000 Sq Ft",2021,Near West Side,28,27,41.88516466,-87.64693195,"(41.88516466, -87.64693195)"
251906,2216 W Hirsch St,60622,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,1,41.90740406,-87.68287819,"(41.90740406, -87.68287819)"
255950,738 N Morgan St,60642,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,27,41.89598,-87.66056,"(41.89598, -87.66056)"
102311,4827 4855 N MILWAUKEE AVE,60630,Commercial,"50,000 - 250,000 Sq Ft",2019,JEFFERSON PARK,11,45,41.96884995,-87.76089059,"(41.96884995, -87.76089059)"
115108,3825 N PINE GROVE AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
251444,12302 S State St,60628,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST PULLMAN,53,9,41.6700175,-87.62318785,"(41.6700175, -87.62318785)"
251354,740 S CAMPBELL AVE,60612,Municipal,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,28,41.87181368,-87.68913531,"(41.87181368, -87.68913531)"
103449,7616 S SOUTH SHORE DR,60649,Residential,"50,000 - 250,000 Sq Ft",2019,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175714,4348 W LAKE ST,60624,Commercial,"50,000 - 250,000 Sq Ft",2019,WEST GARFIELD PARK,26,28,41.88627709,-87.73442697,"(41.88627709, -87.73442697)"
158425,520 N Michigan Ave,60611,Commercial,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89148789,-87.62496244,"(41.89148789, -87.62496244)"
160330,901 E 104th St,60628,Residential,"> 250,000 Sq Ft",2019,PULLMAN,50,9,41.70541186,-87.60226555,"(41.70541186, -87.60226555)"
160264,365 N Halsted St,60661,Residential,"> 250,000 Sq Ft",2021,WEST TOWN,24,42,41.888302,-87.647494,"(41.888302, -87.647494)"
250098,3245 S Prairie Ave,60616,Municipal,"> 250,000 Sq Ft",2019,DOUGLAS,35,3,41.83535807,-87.62022239,"(41.83535807, -87.62022239)"
138379,6200 N HIAWATHA AVE,60646,Commercial,"50,000 - 250,000 Sq Ft",2019,FOREST GLEN,12,39,41.99367467,-87.74969325,"(41.99367467, -87.74969325)"
255932,33 S Ashland Ave,60607,Residential,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,28,41.88,-87.6548399,"(41.88, -87.6548399)"
174123,400 W 76th St,60620,Commercial,"50,000 - 250,000 Sq Ft",2019,GREATER GRAND CROSSING,69,6,41.75649308,-87.63510631,"(41.75649308, -87.63510631)"
158739,4334 N Hazel St,60613,Residential,"> 250,000 Sq Ft",2021,UPTOWN,3,46,41.96130142,-87.65304005,"(41.96130142, -87.65304005)"
101813,150 N Michigan Ave,60601,Commercial,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88483521,-87.62496769,"(41.88483521, -87.62496769)"
101549,400 S LaSalle St,60605,Commercial,"> 250,000 Sq Ft",2021,LOOP,32,4,41.87646435,-87.63221179,"(41.87646435, -87.63221179)"
106113,721 729 W SHERIDAN RD,60613,Residential,"50,000 - 250,000 Sq Ft",2019,LAKE VIEW,6,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
251917,2939 W Addison St,60618,Commercial,"> 250,000 Sq Ft",2021,IRVING PARK,16,33,41.946628,-87.701937,"(41.946628, -87.701937)"
251220,304 S State St,60604,Commercial,"50,000 - 250,000 Sq Ft",2021,LOOP,32,4,41.87795409,-87.62805193,"(41.87795409, -87.62805193)"
219559,200 N Jefferson St,60661,Residential,"> 250,000 Sq Ft",2021,NEAR WEST SIDE,28,42,41.886209,-87.642799,"(41.886209, -87.642799)"
172448,100 118 N PULASKI RD,60624,Residential,"50,000 - 250,000 Sq Ft",2019,WEST GARFIELD PARK,26,28,41.8808242,-87.72327934,"(41.8808242, -87.72327934)"
132689,155 W 84TH ST,60620,Commercial,"50,000 - 250,000 Sq Ft",2019,CHATHAM,44,21,41.74132019,-87.62866105,"(41.74132019, -87.62866105)"
175695,361 W CHESTNUT ST,60610,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,27,41.89797629,-87.63836984,"(41.89797629, -87.63836984)"
251217,3200 N Lake Shore Dr,60657,Residential,"> 250,000 Sq Ft",2021,LAKE VIEW,6,44,41.940639,-87.639578,"(41.940639, -87.639578)"
157458,6 N Hamlin Blvd,60624,Residential,"50,000 - 250,000 Sq Ft",2019,WEST GARFIELD PARK,26,28,41.88113842,-87.7210443,"(41.88113842, -87.7210443)"
250117,1525 S CALIFORNIA AVE,60608,Commercial,"> 250,000 Sq Ft",2019,North Lawndale,29,28,41.86035602,-87.69567108,"(41.86035602, -87.69567108)"
254567,545 McClurg Ct,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
160450,840 W Blackhawk St,60642,Residential,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.908557,-87.649735,"(41.908557, -87.649735)"
172627,3800 N CALIFORNIA AVE,60618,Residential,"50,000 - 250,000 Sq Ft",2021,IRVING PARK,16,33,41.95061647,-87.69877898,"(41.95061647, -87.69877898)"
127990,2829 S CALIFORNIA BLVD,60608,Residential,"50,000 - 250,000 Sq Ft",2021,SOUTH LAWNDALE,30,24,41.84064733,-87.69422719,"(41.84064733, -87.69422719)"
255006,839 S WELLS ST,60607,Commercial,"50,000 - 250,000 Sq Ft",2019,Loop,32,25,41.87158408,-87.63349656,"(41.87158408, -87.63349656)"
251914,838 W MARQUETTE RD,60621,Municipal,"50,000 - 250,000 Sq Ft",2019,ENGLEWOOD,68,6,41.77277724,-87.64642895,"(41.77277724, -87.64642895)"
103684,676 N St Clair St,60611,Commercial,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.894419,-87.622789,"(41.894419, -87.622789)"
242563,212 W Washington St,60606,Residential,"> 250,000 Sq Ft",2019,LOOP,32,42,41.88326842,-87.63512143,"(41.88326842, -87.63512143)"
100256,4975 S Archer Ave,60632,Municipal,"> 250,000 Sq Ft",2019,ARCHER HEIGHTS,57,14,41.802759,-87.722671,"(41.802759, -87.722671)"
251362,2148 N Long Ave,60639,Municipal,"50,000 - 250,000 Sq Ft",2019,BELMONT CRAGIN,19,36,41.91940468,-87.76187647,"(41.91940468, -87.76187647)"
255190,1241 N Milwaukee Ave,60622,Residential,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,1,41.90422,-87.67412,"(41.90422, -87.67412)"
104267,912 932 W GORDON TER,60613,Residential,"50,000 - 250,000 Sq Ft",2019,UPTOWN,3,46,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
166543,4501 W North Ave,60639,Commercial,"> 250,000 Sq Ft",2021,HUMBOLDT PARK,23,37,41.9096931,-87.73945998,"(41.9096931, -87.73945998)"
251424,10841 S Homan Ave,60655,Municipal,"50,000 - 250,000 Sq Ft",2019,MOUNT GREENWOOD,74,19,41.69597589,-87.70537573,"(41.69597589, -87.70537573)"
101883,676 N Michigan Ave,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89472393,-87.62492502,"(41.89472393, -87.62492502)"
254355,16 E PEARSON ST,60611,Commercial,"50,000 - 250,000 Sq Ft",2020,NEAR NORTH SIDE,8,2,41.89535128,-87.62272623,"(41.89535128, -87.62272623)"
158774,4950 N ASHLAND AVE,60640,Residential,"50,000 - 250,000 Sq Ft",2021,UPTOWN,3,47,41.97200247,-87.67000465,"(41.97200247, -87.67000465)"
236822,21 W Chestnut St,60610,Residential,"50,000 - 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,2,41.8977317,-87.62883489,"(41.8977317, -87.62883489)"
238973,6933 N Kedzie Ave,60645,Residential,"> 250,000 Sq Ft",2019,WEST RIDGE,2,50,42.00719264,-87.70847919,"(42.00719264, -87.70847919)"
175421,7219 N SHERIDAN RD,60626,Residential,"50,000 - 250,000 Sq Ft",2019,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
101828,6000 S INDIANA AVE,60637,Residential,"50,000 - 250,000 Sq Ft",2021,WASHINGTON PARK,40,20,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
251695,1711 N California Ave,60647,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST TOWN,24,1,41.91347522,-87.69643236,"(41.91347522, -87.69643236)"
250036,2710 E 89th St,60617,Municipal,"> 250,000 Sq Ft",2019,SOUTH CHICAGO,46,7,41.73433146,-87.55751121,"(41.73433146, -87.55751121)"
251960,45 W North Blvd,60610,Commercial,"50,000 - 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,2,41.911172,-87.630192,"(41.911172, -87.630192)"
251682,2941 N Mcvicker Ave,60634,Municipal,"50,000 - 250,000 Sq Ft",2019,BELMONT CRAGIN,19,30,41.93420309,-87.7768914,"(41.93420309, -87.7768914)"
251579,5640 S Wolcott,60636,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST ENGLEWOOD,67,15,41.791026,-87.6718,"(41.791026, -87.6718)"
244099,401 N Wabash Ave,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.88888345,-87.62643917,"(41.88888345, -87.62643917)"
171924,4640 S Halsted St,60609,Commercial,"> 250,000 Sq Ft",2021,NEW CITY,61,11,41.81001104,-87.64727171,"(41.81001104, -87.64727171)"
224416,400 E Ohio St,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89285273,-87.61741095,"(41.89285273, -87.61741095)"
251352,501 - 505 W 35th St,60629,Municipal,"50,000 - 250,000 Sq Ft",2019,BRIDGEPORT,60,11,41.830808,-87.639877,"(41.830808, -87.639877)"
234748,800 N Michigan Ave,60611,Residential,"> 250,000 Sq Ft",2021,NEAR NORTH SIDE,8,42,41.89701919,-87.62529836,"(41.89701919, -87.62529836)"
251402,2306 W Maypole Ave,60612,Municipal,"50,000 - 250,000 Sq Ft",2019,NEAR WEST SIDE,28,27,41.88416052,-87.68478473,"(41.88416052, -87.68478473)"
244826,5415 N Sheridan Rd,60640,Residential,"> 250,000 Sq Ft",2021,EDGEWATER,77,48,41.98030005,-87.65445607,"(41.98030005, -87.65445607)"
174249,3250 W 87th St,60652,Commercial,"50,000 - 250,000 Sq Ft",2019,ASHBURN,70,18,41.735136,-87.70614765,"(41.735136, -87.70614765)"
254976,637 N WELLS ST,60654,Residential,"> 250,000 Sq Ft",2019,NEAR NORTH SIDE,8,42,41.89349836,-87.634056,"(41.89349836, -87.634056)"
255935,6253 S Cottage Grove Ave,60637,Residential,"50,000 - 250,000 Sq Ft",2019,WOODLAWN,42,20,41.78456,-87.61478,"(41.78456, -87.61478)"
255783,4631 4637 S Lake Park,60653,Residential,"50,000 - 250,000 Sq Ft",2021,Kenwood,39,4,41.88425,-87.63245,"(41.88425, -87.63245)"
116385,1010 W 95TH ST,60643,Residential,"50,000 - 250,000 Sq Ft",2019,WASHINGTON HEIGHTS,73,21,41.6981819,-87.66236671,"(41.6981819, -87.66236671)"
251594,3545 W Fulton St,60624,Municipal,"50,000 - 250,000 Sq Ft",2019,EAST GARFIELD PARK,27,28,41.88590426,-87.71539434,"(41.88590426, -87.71539434)"
172685,4821 - 4951 W North Ave,60639,Commercial,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,37,41.9083292,-87.74766344,"(41.9083292, -87.74766344)"
103696,111 S Wacker,60606,Commercial,"> 250,000 Sq Ft",2019,LOOP,32,42,41.880335,-87.636667,"(41.880335, -87.636667)"
101894,7600 7612 S SOUTH SHORE DR,60649,Residential,"50,000 - 250,000 Sq Ft",2019,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
251749,4055 W Arthington St,60624,Municipal,"50,000 - 250,000 Sq Ft",2019,WEST GARFIELD PARK,26,24,41.86972139,-87.72684225,"(41.86972139, -87.72684225)"
175296,5623 W WASHINGTON BLVD,60644,Residential,"50,000 - 250,000 Sq Ft",2019,AUSTIN,25,29,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
101716,311 S Wacker,60606,Commercial,"> 250,000 Sq Ft",2019,LOOP,32,42,41.87745822,-87.63573828,"(41.87745822, -87.63573828)"
251506,5500 N CHRISTIANA,60625,Municipal,"50,000 - 250,000 Sq Ft",2019,NORTH PARK,13,39,41.981312,-87.712487,"(41.981312, -87.712487)"
